species_key,occurrence_count
11558519,2393
4339208,2352
4283460,2313
5184913,2308
5184765,2303
2261717,2288
2258172,2275
2264082,2268
5720726,2267
5184692,2247
11727157,2224
5184207,2219
2260627,2195
7469713,2183
8204274,2178
2260527,2154
5184758,2151
2258713,2149
2257134,2135
5184694,2133
2259883,2119
2260100,2107
2256653,2103
8532028,2099
10638056,2066
2260147,2064
2256805,2057
2257820,2053
2259173,2033
4339145,2029
5184733,1970
2259481,1965
2260685,1958
2260080,1957
7604452,1954
8497742,1935
2258611,1926
5184781,1910
5184547,1902
2260163,1896
2256086,1883
5184668,1875
2260114,1872
8221577,1847
2261724,1836
5184619,1834
5184654,1806
2259471,1800
2261625,1798
5184592,1798
5184677,1798
2259533,1788
2260647,1787
2260687,1783
5184673,1776
2256258,1765
9433033,1765
5784820,1764
2258098,1758
2259876,1752
5184724,1752
9599176,1745
2260321,1742
5711858,1685
7823330,1678
7924491,1675
2257866,1664
5184283,1664
9245790,1662
2261367,1647
5184587,1637
7971188,1624
11137245,1595
2259665,1577
5184621,1553
2264062,1546
5184713,1533
2256282,1531
7721036,1514
5184682,1499
9246435,1498
2260082,1493
2261355,1488
2260964,1483
2259989,1481
2260496,1479
2256918,1468
5841862,1461
2260924,1453
5184813,1448
9888783,1439
2259015,1432
9809158,1419
5183968,1418
2260326,1412
2259412,1410
5185155,1405
2258647,1388
5184590,1381
2260149,1379
7962921,1379
4283458,1378
2259273,1375
7933864,1355
7467787,1352
5184918,1351
4283812,1347
8259213,1339
5184685,1337
10488693,1329
2261224,1326
2259537,1325
2258052,1320
7878327,1320
5184901,1294
2258042,1282
2263221,1267
5184896,1260
2260946,1254
2258877,1224
5720714,1220
2260543,1218
2263011,1218
5184961,1215
2259193,1214
2259513,1206
5184622,1195
4283488,1191
4339291,1191
5184708,1183
2259528,1182
2261669,1182
9353328,1182
2260950,1178
5184729,1177
11175457,1168
2261228,1164
5185040,1160
8400775,1157
5184532,1138
5184795,1130
2258605,1117
5711922,1117
2258903,1114
5184596,1114
5184565,1099
5184732,1085
2259824,1059
5184684,1059
8580568,1059
5819180,1049
5184731,1048
7514839,1045
2260526,1028
2260161,1024
2259947,1013
2260019,1012
2261897,1012
5184629,1010
2260178,1008
5184602,1006
2260087,994
5184611,992
7812410,983
5185380,980
10135581,971
2261730,970
8288095,965
2255878,962
2260264,957
4283692,957
2260136,955
7888196,954
5184612,953
5184962,953
7014536,945
2262476,942
5184659,942
2257582,941
2261694,941
5184658,939
5184601,933
7459872,927
2260500,926
2261892,919
5841516,918
2260083,916
2259532,914
2263421,909
5184471,905
2260958,900
2260322,898
2259550,896
5184698,883
7014509,882
2257924,878
5184743,875
2260151,873
5184892,871
2260320,865
5185053,859
7579650,857
2256631,852
2260328,848
12097309,847
2258901,843
2259534,840
5184512,835
5184538,833
2258735,831
5184609,825
2260343,822
2258266,816
5841658,810
9490226,807
2256300,803
2262000,801
2259718,794
2259092,793
2260059,793
10221679,789
9552468,789
2259978,787
2260483,783
2257327,782
2257738,781
4283510,776
2261968,775
2259945,773
7014510,772
2260265,771
2260539,770
2264117,770
4339670,770
2260592,761
2258241,759
2260273,759
2260634,754
5711917,749
5184349,745
5184029,744
2259605,743
9989769,741
7680613,739
5184720,737
2260529,736
7726958,735
2259698,733
2258604,732
8039135,732
2261804,731
2264123,731
9769333,726
2256994,722
