species_key,occurrence_count
2426805,633115
5217160,598800
2424585,279922
5218405,268167
2431885,204610
2431783,193884
2431776,193251
2431491,173244
5218410,170037
2422507,163165
2429583,148364
2427091,144373
2427573,138729
2422872,138087
2427172,124320
2429578,110330
2426760,107010
2427831,99884
2426612,95679
2423435,94466
2427671,94214
2426654,93181
2426789,89055
2427072,86475
2426661,83114
5218390,75459
2422538,74712
2428132,74359
2427555,72403
2427185,71969
2429581,68379
2430396,67315
5216933,66871
2426947,63219
2428182,62328
2426658,59881
2427705,59666
9421513,58504
10842219,52639
2424593,50398
10810025,45444
2431750,42702
2423787,41328
2427755,40995
2422924,40993
2431886,40440
10595763,39666
9529916,38606
10806364,38598
2431951,36609
2427093,33039
2422905,32809
2431224,32483
2424293,32394
2422404,31509
5217163,31235
2431913,30784
2431643,30271
2423834,30042
2431539,29482
2427616,29182
10365883,28504
2422865,28312
2427610,27618
2422105,26614
2422916,25327
2427056,25189
2429607,24268
2428083,24219
2431199,23489
2430565,22748
2427754,22217
5218376,22191
2431920,22002
2427256,21844
9409066,21841
10892611,21580
2430567,21488
10843277,21274
10870167,21144
2429573,20983
2424588,20785
10863553,20646
10822921,20476
10824904,20041
2427779,19489
2423443,19333
5217228,18684
2427823,18223
2422890,18046
5218029,17386
2431781,17306
2423497,16250
2424555,16132
10877828,16086
10857535,16008
2430491,15263
2427110,14872
2432006,14595
10889090,14579
2428169,14567
5218366,14311
2427814,13962
2426634,13579
2431233,13483
2431459,13462
2424630,13315
2429795,13209
2428680,13207
2427839,12984
5217144,12821
2431506,12645
2432014,12515
2422882,12122
2424597,11993
2431529,11963
2421766,11935
2431219,11902
2422389,11653
10856573,11635
2424568,11515
10894420,11503
2427618,11426
2431711,11328
2427571,11279
2431993,11265
2423840,11137
8252035,11129
2424629,10852
2431516,10686
2423785,10244
10754639,10242
2424089,10044
2431489,9999
10851350,9919
2429587,9850
10787842,9820
5217556,9743
2429785,9640
2423441,9587
2424575,9476
2429559,9191
2426808,9163
5218408,9146
2424022,9080
2431423,9045
2431142,9024
11377651,9022
2429789,8926
2431875,8866
2427701,8764
10757240,8750
10867288,8740
2424616,8713
2431965,8685
2427835,8544
2426803,8519
2429582,8484
5218348,8420
2431978,8401
2431769,8391
2429585,8383
2426774,8252
2427847,8224
5217952,8166
2428141,8136
2425166,8118
2428130,8085
2429796,8077
10857682,7979
10767031,7736
2426762,7666
5217671,7492
2428504,7399
2431824,7383
2421636,7354
2429135,7335
2422117,7258
5217525,7164
2427800,7149
2426616,7115
2431998,6810
2431484,6794
5217334,6783
2421773,6773
2426814,6773
2431514,6657
2422934,6614
2428197,6614
2426617,6568
2431510,6546
10737932,6438
5217229,6405
2427062,6385
5216969,6385
2431237,6351
2430382,6315
5218384,6272
2431962,6256
2424596,6198
9388146,6173
2431763,6128
2427565,6086
2422892,6061
2428152,5947
2431220,5896
2424562,5878
2427047,5873
2431777,5868
2424579,5755
2424572,5703
2427865,5669
2429592,5655
2431207,5645
2427326,5643
10757025,5617
2424583,5559
2432022,5493
2424091,5432
2428683,5408
2426756,5398
2422110,5391
2428549,5361
9456514,5357
2427586,5302
2431521,5271
2431480,5249
2426785,5233
2431666,5228
5218022,5224
9383706,5175
10801413,5164
2424643,5162
